date,Henan,Guangdong,Hunan,Anhui,Jiangxi,Zhejiang,Jiangsu,Sichuan,Chongqing,Shandong,Fujian,Yunnan,Shanghai,Hainan,Shaanxi,Beijing,Hebei,Guangxi,Shanxi,Guizhou,Liaoning,Gansu,Inner Mongolia,Jilin,Heilongjiang,Xinjiang,Qinghai,Tianjin,Hubei
1/17/20,0.194444444,0.056471306,0.10958486,0.076923077,0.073260073,0.035409035,0.051892552,0.039072039,0.04029304,0.038156288,0.031746032,0.016483516,0.024420024,0.011599512,0.021978022,0.032661783,0.034188034,0.023809524,0.017399267,0.015567766,0.011904762,0.01007326,0.005494505,0.006715507,0.01007326,0.004578755,0.001221001,0.004578755,1
1/18/20,0.188425303,0.054508748,0.126177658,0.081090175,0.075370121,0.038358008,0.052153432,0.039703903,0.042732167,0.038021534,0.030955585,0.015141319,0.020188425,0.01076716,0.023553163,0.024562584,0.032637954,0.020188425,0.017833109,0.015141319,0.011440108,0.009421265,0.004037685,0.005720054,0.009421265,0.006393001,0.001345895,0.004710633,1
1/19/20,0.194426012,0.058725946,0.113802256,0.075315196,0.073988056,0.03450564,0.046118115,0.04445919,0.042800265,0.037491705,0.033510285,0.016257465,0.01857996,0.012939615,0.027538155,0.02256138,0.0331785,0.02521566,0.018911745,0.015593895,0.01260783,0.010285335,0.00464499,0.006303915,0.01061712,0.00398142,9.95E-04,0.00464499,1
1/20/20,0.214482759,0.057241379,0.115862069,0.078275862,0.072068966,0.034137931,0.043448276,0.041724138,0.043793103,0.035517241,0.031034483,0.016896552,0.015862069,0.012758621,0.025172414,0.019310345,0.032413793,0.024827586,0.018965517,0.015517241,0.011724138,0.01,0.004827586,0.005517241,0.009310345,0.004482759,0.001034483,0.003793103,1
1/21/20,0.222062522,0.060725835,0.12217032,0.081566655,0.073302192,0.031979878,0.041681639,0.040603665,0.044915559,0.035932447,0.030183255,0.016528926,0.011857708,0.012935681,0.025512037,0.01688825,0.029464607,0.022278117,0.018684872,0.01365433,0.01042041,0.010061085,0.005030543,0.005389867,0.008264463,0.003952569,7.19E-04,0.00323392,1
1/22/20,0.227072487,0.06247497,0.129755707,0.084100921,0.078093712,0.028434121,0.041249499,0.038846616,0.04164998,0.034040849,0.029635563,0.015618742,0.011213456,0.013215859,0.022827393,0.015618742,0.028434121,0.022026432,0.019223068,0.012014417,0.008410092,0.010812976,0.004805767,0.004805767,0.008009612,0.003604325,0.001201442,0.002803364,1
1/23/20,0.229409228,0.066839155,0.132384649,0.082794308,0.079344545,0.028460543,0.040965934,0.035791289,0.043122035,0.029754204,0.031047865,0.014230272,0.013367831,0.013799051,0.023285899,0.015523933,0.02414834,0.022423458,0.020267357,0.01250539,0.007330746,0.009486848,0.003880983,0.004743424,0.007761966,0.003880983,8.62E-04,0.002587322,1
1/24/20,0.182953711,0.106539309,0.114621602,0.072373255,0.063556209,0.033063924,0.046289493,0.044085231,0.047391624,0.033798677,0.031961793,0.015797208,0.019470977,0.018368846,0.026818516,0.0143277,0.021675239,0.024246877,0.019470977,0.013592946,0.006980162,0.012123439,0.005510654,0.006612785,0.008817046,0.0047759,0.001469508,0.003306392,1
1/25/20,0.172992409,0.124650419,0.094286856,0.072313224,0.054334798,0.037554934,0.052337195,0.046743907,0.036755893,0.033959249,0.027167399,0.021574111,0.019576508,0.027167399,0.025968837,0.016779864,0.02117459,0.028365961,0.015581302,0.015980823,0.009188973,0.011586097,0.00679185,0.006392329,0.010387535,0.005193767,0.001997603,0.003196165,1
1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
